"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Altersdurchschnitt","gesamt","2017","08 Schwanthalerhöhe","39.1","1155574","29535","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","09 Neuhausen - Nymphenburg","41.2","4060789","98520","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","10 Moosach","41.4","2223119","53662","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","11 Milbertshofen - Am Hart","39.6","2958336","74731","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","12 Schwabing - Freimann","39.3","3001734","76341","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","13 Bogenhausen","42.9","3692162","85971","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","14 Berg am Laim","41.1","1873556","45582","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","15 Trudering - Riem","39.8","2863996","72006","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","16 Ramersdorf - Perlach","42.1","4822358","114478","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","17 Obergiesing - Fasangarten","40.2","2170532","53937","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","18 Untergiesing - Harlaching","42.8","2252530","52600","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.1","4113958","95554","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","20 Hadern","43.2","2142021","49626","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","21 Pasing - Obermenzing","42.3","3131351","74098","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","22 Aubing - Lochhausen - Langwied","41.6","1929509","46385","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","23 Allach - Untermenzing","42.1","1376311","32677","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","24 Feldmoching - Hasenbergl","41.4","2523011","60933","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2017","25 Laim","42.2","2372935","56281","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","Stadt München","41.2","63528041","1542860","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","01 Altstadt - Lehel","41.7","895699","21454","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","02 Ludwigsvorstadt - Isarvorstadt","38.9","2135815","54915","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","03 Maxvorstadt","38.5","2056839","53443","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","04 Schwabing - West","40.7","2825894","69407","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","05 Au - Haidhausen","40.1","2484493","61999","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","06 Sendling","40.4","1666389","41230","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","07 Sendling - Westpark","41.5","2455940","59174","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","08 Schwanthalerhöhe","39.1","1184522","30282","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","09 Neuhausen - Nymphenburg","41.2","4096319","99538","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","10 Moosach","41.5","2234604","53859","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","11 Milbertshofen - Am Hart","39.5","3015466","76255","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","12 Schwabing - Freimann","39.3","3030782","77188","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","13 Bogenhausen","42.9","3738113","87164","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","14 Berg am Laim","41.1","1878621","45655","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","15 Trudering - Riem","39.8","2841700","71448","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","16 Ramersdorf - Perlach","42.3","4813428","113898","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","17 Obergiesing - Fasangarten","40.2","2203252","54784","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","18 Untergiesing - Harlaching","42.7","2305436","54050","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43","4136914","96200","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","20 Hadern","43","2172516","50567","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","21 Pasing - Obermenzing","42.2","3138050","74432","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","22 Aubing - Lochhausen - Langwied","41.9","1909537","45571","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","23 Allach - Untermenzing","42.2","1362122","32248","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","24 Feldmoching - Hasenbergl","41.5","2560422","61764","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2016","25 Laim","42.3","2385168","56335","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","Stadt München","41.2","62699609","1521678","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","01 Altstadt - Lehel","41.8","882577","21122","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","02 Ludwigsvorstadt - Isarvorstadt","38.8","2098519","54049","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","03 Maxvorstadt","38.3","2057226","53743","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","04 Schwabing - West","40.7","2790886","68527","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","05 Au - Haidhausen","40","2458416","61495","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","06 Sendling","40.4","1650030","40879","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","07 Sendling - Westpark","41.6","2426616","58398","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","08 Schwanthalerhöhe","38.9","1180738","30381","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","09 Neuhausen - Nymphenburg","41.1","4055566","98702","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","10 Moosach","41.6","2217877","53261","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","11 Milbertshofen - Am Hart","39.5","2980215","75488","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","12 Schwabing - Freimann","39.2","2940751","75020","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","13 Bogenhausen","42.9","3689800","85947","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","14 Berg am Laim","41.2","1854509","45035","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","15 Trudering - Riem","39.8","2776430","69830","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","16 Ramersdorf - Perlach","42.3","4757459","112371","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","17 Obergiesing - Fasangarten","40.2","2187001","54402","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","18 Untergiesing - Harlaching","42.7","2281124","53377","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.3","4057191","93602","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","20 Hadern","42.9","2155758","50257","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","21 Pasing - Obermenzing","42.2","3093785","73320","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","22 Aubing - Lochhausen - Langwied","42.4","1850748","43682","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","23 Allach - Untermenzing","42.4","1350442","31882","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","24 Feldmoching - Hasenbergl","41.5","2551266","61534","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2015","25 Laim","42.5","2354679","55374","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","Stadt München","41.3","61585079","1490681","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","01 Altstadt - Lehel","41.7","867969","20806","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","02 Ludwigsvorstadt - Isarvorstadt","38.9","2031844","52177","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","03 Maxvorstadt","38.4","2019688","52575","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","04 Schwabing - West","40.9","2744966","67094","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","05 Au - Haidhausen","40","2428650","60756","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","06 Sendling","40.4","1631569","40422","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","07 Sendling - Westpark","41.9","2367397","56485","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","08 Schwanthalerhöhe","38.7","1163891","30083","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","09 Neuhausen - Nymphenburg","41.1","4003242","97521","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","10 Moosach","41.7","2194377","52657","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","11 Milbertshofen - Am Hart","39.4","2945055","74667","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","12 Schwabing - Freimann","39.8","2856472","71802","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","13 Bogenhausen","43.1","3616407","83900","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","14 Berg am Laim","41.3","1816451","44022","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","15 Trudering - Riem","39.7","2698799","68063","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","16 Ramersdorf - Perlach","42.4","4670657","110099","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","17 Obergiesing - Fasangarten","40.4","2129460","52743","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","18 Untergiesing - Harlaching","42.8","2245927","52452","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","43.6","3983725","91412","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","20 Hadern","42.9","2139139","49874","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","21 Pasing - Obermenzing","42.2","3035868","71880","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","22 Aubing - Lochhausen - Langwied","42.6","1824852","42859","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","23 Allach - Untermenzing","42.5","1330991","31353","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","24 Feldmoching - Hasenbergl","41.6","2506153","60262","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2014","25 Laim","42.6","2331440","54714","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
"Altersdurchschnitt","gesamt","2013","Stadt München","41.3","60535039","1464962","","","","Alterssumme - Hauptwohnsitzbevölkerung (gesamt)","Anzahl aller Einwohner mit Hauptwohnsitz","","",""
